1,1,215.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4128.000000,241.000000,0.000000,0.000000,473.000000,2731.000000,19.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1908.000000,133.000000,0.000000,0.000000,994.000000,3999.000000,327.000000,0.000000,0.000000,1030.000000,8889.000000,233.000000,0.000000,0.000000,20.000000,11.000000,3.000000,0.000000,0.000000,0.000000,25.000000,167.000000,4.000000,0.000000,0.000000,289.000000,4604.000000,615.000000,0.000000,0.000000,3706.000000,21581.000000
2,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.000000,679.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4779.000000,21.000000,0.000000,0.000000,1131.000000,463.000000,49.000000,0.000000,1.000000,800.000000,6700.000000,1.000000,0.000000,0.000000,9.000000,0.000000,2887.000000,0.000000,0.000000,0.000000,1920.000000,244.000000,7.000000,0.000000,5.000000,807.000000,4426.000000,47.000000,0.000000,12.000000,1204.000000,2847.000000
3,1,25976.000000,370.000000,0.000000,0.000000,87.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4588.000000,228.000000,0.000000,0.000000,10608.000000,5523.000000,161.000000,0.000000,0.000000,0.000000,57.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173.000000,3.000000,0.000000,0.000000,7766.000000,8650.000000,51.000000,0.000000,420.000000,7536.000000,2151.000000,169.000000,0.000000,0.000000,2.000000,51.000000,0.000000,0.000000,0.000000,0.000000,1298.000000,2697.000000,1.000000,0.000000,1615.000000,13029.000000,1722.000000,73.000000,0.000000,0.000000,889.000000,10891.000000
4,1,1505.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3922.000000,0.000000,0.000000,0.000000,1776.000000,2043.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.000000,26890.000000,18.000000,0.000000,0.000000,25072.000000,1887.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,830.000000,22.000000,0.000000,0.000000,1619.000000,2624.000000
5,1,0.000000,0.000000,0.000000,0.000000,1323.000000,3.000000,0.000000,0.000000,924.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3759.000000,14.000000,0.000000,0.000000,6873.000000,302.000000,11.000000,0.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355.000000,135.000000,0.000000,0.000000,2406.000000,1679.000000,492.000000,0.000000,637.000000,656.000000,260.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23855.000000,2862.000000,2130.000000,0.000000,17894.000000,8799.000000,19347.000000,12181.000000
6,1,105.000000,80.000000,7.000000,0.000000,0.000000,157.000000,814.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,5.000000,0.000000,0.000000,18.000000,517.000000,1121.000000,0.000000,0.000000,42.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,704.000000,120.000000,0.000000,0.000000,646.000000,1113.000000,273.000000,0.000000,2700.000000,8166.000000,2908.000000,119.000000,0.000000,0.000000,14.000000,0.000000,130.000000,6.000000,0.000000,0.000000,4.000000,132.000000,0.000000,0.000000,1069.000000,6307.000000,3472.000000,18.000000,23041.000000,1777.000000,3103.000000,3348.000000
7,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.000000,26.000000,0.000000,0.000000,244.000000,993.000000,6.000000,0.000000,0.000000,102.000000,234.000000,0.000000,0.000000,0.000000,3.000000,0.000000,149.000000,104.000000,0.000000,0.000000,399.000000,1496.000000,25.000000,0.000000,0.000000,206.000000,770.000000,10.000000,0.000000,0.000000,505.000000,1022.000000
8,1,726.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6031.000000,2563.000000,0.000000,0.000000,4.000000,2881.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20036.000000,47028.000000,0.000000,0.000000,29.000000,5273.000000,872.000000,0.000000,0.000000,4.000000,1239.000000,28.000000,0.000000,0.000000,0.000000,0.000000,9762.000000,19511.000000,82.000000,0.000000,0.000000,3878.000000,1165.000000,0.000000,0.000000,41.000000,2692.000000,837.000000,0.000000,0.000000,126.000000,4783.000000
9,1,168.000000,0.000000,0.000000,0.000000,70.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,330.000000,1523.000000,157.000000,0.000000,0.000000,317.000000,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,198.000000,37.000000,0.000000,1.000000,1799.000000,44146.000000,82.000000,0.000000,0.000000,166.000000,46.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7925.000000,24.000000,0.000000,0.000000,17670.000000,10108.000000
10,1,26202.000000,174.000000,0.000000,0.000000,260.000000,48.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20514.000000,3232.000000,0.000000,0.000000,4100.000000,6574.000000,32.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8406.000000,238.000000,0.000000,0.000000,1091.000000,5968.000000,656.000000,0.000000,82.000000,1027.000000,3635.000000,43.000000,0.000000,0.000000,6.000000,40.000000,0.000000,0.000000,0.000000,0.000000,27.000000,185.000000,23.000000,0.000000,188.000000,2625.000000,3001.000000,290.000000,0.000000,382.000000,965.000000,9466.000000
