1,1,0.1587343714285714,-8.154535714285714,1.365762857142857,-0.37741671428571427,0.43287771428571437,-0.08958775714285713,0.14463285714285717,-8.066321428571428,1.3394928571428573,-0.3735877142857143,0.44210971428571433,-0.08185428571428573,0.15876294999999999,-8.027203333333334,1.3239783333333333,-0.38227066666666665,0.4243756666666667,-0.07549689999999999,0.31117278571428575,-8.05583857142857,1.287237142857143,-0.3350961428571428,0.49347585714285713,-0.027148079999999995,0.1869117,-7.950896666666666,1.3780816666666666,-0.39475883333333334,0.36355733333333334,0.08124092,0.17593028571428573,-7.800397142857143,1.3307242857142858,-0.3482647142857143,0.33878171428571424,0.10014494285714284,0.18486942857142857,-7.799779999999999,1.3265042857142857,-0.3429778571428571,0.35502571428571433,0.10208947142857143,0.1924661666666667,-7.799189999999999,1.3068883333333334,-0.3472568333333333,0.3552598333333334,0.10046408333333333,0.2108842857142857,-7.806617142857143,1.31509,-0.3476168571428571,0.34910257142857143,0.09746968571428571,0.2064453333333333,-7.809546666666667,1.3015333333333332,-0.34982500000000005,0.3569623333333333,0.10250233333333332
1,2,0.10447181349999998,-8.270549,1.408129,-0.4112341999999999,0.41584845000000004,-0.10737467999999999,0.15262848,-7.9645885000000005,1.3302125,-0.33944855,0.4003488,0.025944315000000003,0.15775811578947369,-7.828436842105263,1.2981531578947372,-0.3375191052631578,0.3451722105263158,0.0779596105263158,0.17670615000000003,-7.8191820000000005,1.2983514999999999,-0.3356374,0.34631295,0.07429820000000001,0.16122863157894737,-7.836682631578948,1.306748947368421,-0.3353055789473684,0.3530737368421053,0.07212764210526315,0.039619309999999984,-10.869584,2.1524980000000005,-1.04767085,0.525346235,-0.118245445,-0.0033891842105263155,-11.108831578947369,2.7645157894736836,-1.916074210526316,-0.4786184684210526,-0.1689454578947369,0.005688423,-11.274220000000001,3.0049225,-2.0023240000000007,-0.5616275999999999,-0.11478871499999999,0.006824778947368421,-11.290636842105265,2.9986321052631584,-1.999493684210526,-0.5582855263157895,-0.11757300526315788,0.010767870789473685,-11.281936842105264,2.996038421052632,-1.9992894736842108,-0.5625221578947367,-0.11719427894736845
1,3,0.07456532,-8.250425714285715,1.4138057142857143,-0.3717705714285714,0.41639242857142855,-0.11039974285714285,0.08388079999999999,-8.193265,1.3879600000000003,-0.3736215,0.4211373333333334,-0.10552319999999998,0.17751254571428574,-8.300671428571428,1.4321642857142858,-0.3921888571428572,0.41689371428571437,-0.10416051428571428,0.20797403333333334,-8.004620000000001,1.344636666666667,-0.30576016666666667,0.47542033333333333,-0.03413736333333333,0.3712765714285715,-7.934004285714286,1.4580657142857143,-0.43608328571428573,0.365584,0.03450375142857143,0.31655150000000004,-7.874188333333334,1.4421366666666666,-0.42112649999999996,0.328285,0.06704403333333334,0.3262123333333333,-7.842738333333333,1.40719,-0.4120803333333334,0.3345006666666667,0.0652998,0.33750028571428575,-7.847782857142858,1.40804,-0.4186204285714285,0.3399707142857143,0.06611961428571429,0.34058933333333336,-7.8555666666666655,1.42562,-0.4046705,0.35282083333333336,0.05947803333333334,0.31001983333333333,-7.832495000000001,1.419763333333333,-0.4127241666666667,0.3433118333333333,0.05747016666666666
1,4,0.04263430614285714,-8.26743285714286,1.4029299999999998,-0.3830015714285714,0.4218100000000001,-0.10715955714285715,0.10705365714285713,-8.289228571428572,1.42266,-0.39244085714285715,0.4192375714285715,-0.11363958571428572,0.07627122857142857,-8.021561428571427,1.328717142857143,-0.34265414285714285,0.4227405714285715,-0.10578807142857143,0.29735761666666666,-8.261153333333333,1.3894783333333336,-0.4277398333333333,0.4015111666666667,-0.07291401666666666,0.2372962857142857,-8.16463857142857,1.416917142857143,-0.3834714285714286,0.4047878571428571,0.019654428571428573,0.23271557142857144,-7.900821428571429,1.372192857142857,-0.3635005714285714,0.31243371428571426,0.08621409999999999,0.24447316666666663,-7.873845,1.3229166666666665,-0.3460488333333333,0.3335781666666667,0.08047773333333333,0.23823,-7.8817571428571425,1.3543214285714285,-0.3542178571428572,0.3293687142857143,0.08590497142857142,0.24243914285714285,-7.874831428571428,1.3462285714285716,-0.3449851428571429,0.3303228571428572,0.06960834285714286,0.24282199999999998,-7.866415,1.346855,-0.3449321666666667,0.33487133333333335,0.08178038333333333
1,5,0.08278702857142858,-8.199599999999998,1.3896214285714286,-0.3893925714285715,0.4212545714285714,-0.10537908571428571,0.08913845714285716,-8.168212857142858,1.3681257142857142,-0.379031,0.4139144285714286,-0.10592668571428573,0.013532976666666668,-7.678069999999999,1.1860316666666666,-0.27618533333333334,0.4247883333333333,-0.10197946666666667,0.0967214285714286,-7.944575714285714,1.2359957142857143,-0.28593714285714283,0.46923257142857144,-0.0770242857142857,0.16869843333333334,-7.910716666666666,1.3704833333333335,-0.35402283333333334,0.3515051666666667,0.059532400000000006,0.22346085714285716,-7.663019999999999,1.2461228571428573,-0.3087875714285714,0.3271914285714286,0.07854177142857142,0.22446683333333337,-7.668245,1.2246366666666668,-0.3008631666666667,0.3337315,0.08215586666666667,0.23175114285714285,-7.672230000000001,1.2389442857142858,-0.3002477142857143,0.32617785714285713,0.08492865714285715,0.21222933333333335,-7.69963,1.240455,-0.3047586666666667,0.33935783333333336,0.07860993333333334,0.20653900000000003,-7.6853066666666665,1.2725216666666666,-0.30922866666666665,0.3255856666666667,0.07182903333333333
2,1,0.195458605,-8.223999500000001,1.3789793,-0.3672791000000001,0.4517867500000001,-0.067060955,0.20298472631578948,-7.966739999999999,1.2988894736842105,-0.3472805263157895,0.37571794736842107,-0.04516078947368421,0.18636563157894737,-7.852658947368422,1.262922105263158,-0.32875778947368417,0.33403768421052626,-0.0242597847368421,0.18552584210526316,-7.85811052631579,1.263471052631579,-0.3334286842105263,0.3323498947368421,-0.02411254578947369,0.1850715789473684,-7.854144736842106,1.2574794736842108,-0.33966005263157895,0.3361706842105263,-0.022646083684210526,0.21610041600000002,-9.6835035,1.8121660000000002,-0.76521425,0.339840765,-0.0782496835,0.15837134210526313,-9.942342105263158,2.506733157894737,-1.341317894736842,-0.3387878421052632,-0.0817811072105263,0.17108511052631578,-10.134763157894739,2.7204636842105265,-1.4102436842105264,-0.38991778947368416,-0.08023779789473683,0.17050647368421054,-10.16346842105263,2.733596315789474,-1.409054210526316,-0.3975594210526316,-0.08616097894736842,0.1756303157894737,-10.139631578947368,2.7484694736842106,-1.4105605263157894,-0.3965057368421052,-0.08455913684210528
2,2,0.035867914285714286,-8.166345714285715,1.39583,-0.38190771428571424,0.41323157142857136,-0.10613712857142857,0.06727466666666666,-8.1542,1.3945549999999998,-0.37816950000000005,0.4258458333333333,-0.10306739999999999,0.10621737857142859,-8.204382857142857,1.402374285714286,-0.36495785714285717,0.43528400000000006,-0.10590274285714286,0.09470024999999999,-8.111528333333334,1.36718,-0.3593985,0.43937433333333337,-0.10185454999999999,0.20352228571428574,-7.833038571428572,1.2980485714285714,-0.41800514285714285,0.26305557142857144,-0.052594714285714286,0.231951,-7.730263333333333,1.2453933333333334,-0.39873783333333335,0.24621050000000003,-0.051212216666666664,0.227855,-7.739305000000001,1.2681916666666666,-0.3943216666666667,0.26626216666666663,-0.053850050000000003,0.2057215714285714,-7.740998571428572,1.257097142857143,-0.40118,0.25267500000000004,-0.04348088571428571,0.20243999999999998,-7.769003333333333,1.27219,-0.3878543333333333,0.26810016666666664,-0.05557526666666666,0.21759983333333333,-7.740683333333333,1.2730933333333334,-0.39028,0.26479249999999993,-0.050764783333333334
2,3,0.055131565714285714,-8.265464285714286,1.39955,-0.37046357142857145,0.40417385714285714,-0.10439102857142857,0.061918683333333335,-8.254663333333333,1.4051150000000001,-0.37497583333333334,0.410384,-0.10310811666666665,0.11620982857142857,-8.118827142857144,1.33798,-0.34050514285714284,0.4174032857142857,-0.090894,0.017484616666666668,-8.117256666666668,1.3359883333333331,-0.33719783333333336,0.4365193333333333,-0.1002039,0.06740895714285713,-7.961338571428572,1.2489014285714286,-0.28140400000000004,0.3885221428571429,-0.07162454285714284,0.15064149999999998,-8.002008333333334,1.286125,-0.3374001666666666,0.38280699999999995,-0.07013926666666666,0.12871191666666668,-8.003373333333334,1.2963066666666665,-0.33185766666666666,0.37270966666666666,-0.06614795000000001,0.12618357142857145,-8.012152857142857,1.3067157142857142,-0.3289582857142857,0.38004385714285716,-0.06280670000000001,0.12107508333333333,-8.004245,1.29674,-0.3300591666666666,0.37725366666666665,-0.07777013333333332,0.13394958333333337,-7.992131666666666,1.3081116666666668,-0.3310396666666667,0.37494866666666665,-0.07312315
2,4,0.052049228333333336,-8.055394999999999,1.3109250000000001,-0.3496415,0.4269016666666667,-0.09566886666666667,0.03293025333333333,-7.997331666666667,1.304525,-0.3570705,0.41698716666666663,-0.11432566666666666,0.007307699999999994,-7.777856666666666,1.2022113333333333,-0.30208000000000007,0.4132738333333334,-0.10585191666666667,0.04320233333333332,-7.875661666666667,1.2220900000000001,-0.3001965,0.4328448333333333,-0.11189773333333335,0.004100780000000001,-7.785554,1.154884,-0.2605656,0.4279098,-0.0843131,0.04671528486666667,-7.703376666666666,1.140875,-0.2762153333333333,0.38547983333333335,-0.07404185,0.08447624999999999,-7.812833333333333,1.2112383333333334,-0.32064966666666667,0.3849628333333334,-0.07291278333333334,0.10761299999999997,-7.805105,1.2088116666666666,-0.3123061666666667,0.3840228333333333,-0.06818186666666666,0.10649594999999999,-7.821305,1.1906833333333335,-0.31596966666666665,0.39748350000000005,-0.06852213333333333,0.09733992,-7.82508,1.178258,-0.3131636,0.3858508,-0.07319706
2,5,0.1296133177647059,-8.300326470588235,1.4050682352941182,-0.3949755882352941,0.4257530588235293,-0.10280187647058822,0.14796037499999998,-8.096026875,1.347808125,-0.3520285000000001,0.4207103124999999,-0.08754006874999998,0.1312726875,-7.99597625,1.326541875,-0.344264625,0.3987386875,-0.06820240625000001,0.12876499374999997,-7.98201875,1.32792375,-0.33981137499999997,0.40412962500000005,-0.06822067500000001,0.24893225000000002,-8.141703125000001,1.37868375,-0.3672295,0.4255734374999999,-0.07773846875,-0.068679,-9.79222875,1.862456875,-0.85714,0.25945631874999997,-0.13205744375,0.05102759375,-9.930268124999998,2.4971275000000004,-1.3117074999999998,-0.3421995625,-0.1164656875,0.0195168725,-10.0905975,2.7363012500000004,-1.3671293749999998,-0.4092750624999999,-0.14122805625000004,0.03520160175,-10.101387499999998,2.7235831249999998,-1.3621237499999999,-0.40903237500000006,-0.1256888125,0.0336434344,-10.113433333333335,2.7265113333333337,-1.3676953333333333,-0.4117329333333333,-0.11934051333333334
