1,1,0.000000,0.010754,0.118348,0.406328,0.000000,0.018349,0.042022,0.034214,0.000710,0.024188,0.048943,0.002502,0.001970,0.028802,0.008110,0.000000,0.000000,0.000018,0.007365,0.008749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000266,0.010062,0.048925,0.100264,0.000053,0.020000,0.014729,0.002520,0.000071,0.013043,0.015723,0.000124,0.000745,0.009246,0.002857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,1,0.000000,0.000000,0.211969,0.195192,0.000000,0.000136,0.026939,0.096436,0.000000,0.001432,0.018755,0.023052,0.000000,0.001637,0.188815,0.161466,0.000000,0.000000,0.025166,0.000034,0.000000,0.000000,0.016198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009412,0.013299,0.000000,0.000409,0.004228,0.002114,0.000000,0.000921,0.001739,0.000000,0.000000,0.000409,0.000239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,1,0.106858,0.145368,0.019072,0.105426,0.028519,0.012771,0.068096,0.034511,0.007818,0.009531,0.134301,0.142016,0.018922,0.014906,0.022555,0.009344,0.012181,0.003108,0.002743,0.003211,0.003623,0.001348,0.000534,0.000000,0.001929,0.001058,0.000000,0.000000,0.009597,0.000215,0.000000,0.000000,0.049913,0.012237,0.004813,0.008736,0.001779,0.000047,0.000131,0.000459,0.000506,0.000000,0.000253,0.000000,0.001564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,1,0.000293,0.016902,0.041984,0.051979,0.002283,0.017648,0.737236,0.014605,0.002605,0.045321,0.003146,0.000000,0.016507,0.032472,0.000000,0.000000,0.000000,0.000000,0.000351,0.000337,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000132,0.000951,0.006775,0.008253,0.000161,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,1,0.000000,0.000000,0.003777,0.161657,0.000000,0.000299,0.011686,0.163508,0.000000,0.001907,0.025438,0.115363,0.000000,0.045444,0.081913,0.387989,0.000000,0.000000,0.000168,0.000626,0.000000,0.000000,0.000206,0.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,1,0.000000,0.002738,0.046482,0.076891,0.000000,0.000483,0.075876,0.157808,0.000016,0.000467,0.096524,0.055969,0.000000,0.000338,0.021389,0.384100,0.000000,0.001353,0.009921,0.002738,0.000548,0.003189,0.009648,0.001063,0.000950,0.001015,0.017588,0.000000,0.000177,0.000628,0.000129,0.000000,0.000000,0.001933,0.006587,0.005138,0.000000,0.001031,0.007731,0.000403,0.000000,0.000000,0.005847,0.000338,0.000000,0.000000,0.002255,0.000709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1,0.000000,0.000000,0.020785,0.214673,0.000000,0.000000,0.079107,0.115092,0.000000,0.002172,0.078641,0.251900,0.000000,0.000000,0.034745,0.023577,0.000000,0.000000,0.000000,0.001551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016132,0.047774,0.000000,0.000000,0.016132,0.011633,0.000000,0.000000,0.022956,0.054754,0.000000,0.000000,0.002016,0.006360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1,0.000023,0.000147,0.001497,0.024338,0.000247,0.000841,0.001304,0.004954,0.000718,0.000803,0.001574,0.000417,0.000370,0.003033,0.002292,0.000039,0.000000,0.000000,0.000000,0.000347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000069,0.004468,0.012902,0.022015,0.000934,0.025055,0.023713,0.021521,0.001296,0.024176,0.065937,0.049285,0.001945,0.030056,0.465527,0.208159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1,0.000247,0.011150,0.439664,0.410985,0.000505,0.005945,0.007742,0.001457,0.000094,0.001363,0.000352,0.000000,0.000258,0.000164,0.000000,0.000000,0.000164,0.003278,0.095318,0.007813,0.000317,0.001551,0.000188,0.000000,0.000388,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000317,0.007766,0.002961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1,0.128140,0.098568,0.022908,0.093371,0.022044,0.019430,0.034025,0.025431,0.007368,0.073308,0.017440,0.024526,0.027029,0.022888,0.022948,0.000583,0.009207,0.004202,0.001488,0.002302,0.003247,0.000412,0.000231,0.000000,0.003669,0.000322,0.000000,0.000000,0.010072,0.000010,0.000000,0.000000,0.024717,0.020777,0.026175,0.024526,0.013108,0.045424,0.022425,0.002503,0.005991,0.041403,0.010203,0.000060,0.008785,0.024084,0.054651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
