6,1,12.0,12.0,12.0,12.0,1212.0,1215.4285714285713,3800.0,3799.0,5628.857142857143,5409.428571428572,5906.0,5510.0,5904.0,5508.0,5904.0,5508.0,5904.0,5508.0,5904.0,5508.0
6,2,12.0,18.0,12.0,18.0,12.0,18.0,570.0,576.0,2346.0,2350.8,4117.5,4117.5,5623.5,5620.5,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
6,3,183.33333333333334,184.33333333333334,4528.588235294118,4526.117647058823,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0
6,4,192.33333333333334,198.33333333333334,4576.941176470588,4579.411764705882,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
6,5,18.0,18.0,18.0,18.0,18.0,18.0,321.0,318.0,1794.0,1794.0,3364.5,3363.0,4977.0,4974.0,5974.5,5968.5,6006.0,6000.0,6006.0,6000.0
7,1,12.0,12.0,12.0,12.0,533.0,535.0,2775.0,2778.0,5113.0,5111.0,5940.0,5928.0,5940.0,5928.0,5940.0,5928.0,5940.0,5928.0,5940.0,5928.0
7,2,12.0,18.0,14.571428571428571,19.714285714285715,1222.0,1230.0,3812.5714285714284,3819.4285714285716,5812.0,5804.0,5940.857142857143,5928.0,5940.0,5928.0,5940.0,5928.0,5940.0,5928.0,5940.0,5928.0
7,3,18.0,18.0,50.57142857142857,52.285714285714285,1952.25,1956.75,4923.428571428572,4921.714285714285,5962.5,5952.0,5958.0,5952.0,5958.0,5946.857142857143,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
7,4,18.0,18.0,18.0,18.0,1105.7142857142858,1109.142857142857,3688.0,3693.0,5736.0,5730.0,5962.0,5949.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
7,5,18.0,18.0,18.0,18.0,889.7142857142857,890.5714285714286,3420.0,3424.0,5618.571428571428,5610.0,5950.0,5938.0,5946.0,5934.0,5946.0,5934.0,5946.0,5934.0,5946.0,5934.0
8,1,12.0,12.0,12.0,12.0,534.0,533.0,2767.0,2769.0,4906.8,4891.2,5889.0,5638.0,5916.0,5640.0,5916.0,5640.0,5916.0,5640.0,5916.0,5640.0
8,2,18.0,18.0,18.0,18.0,1234.2857142857142,1236.0,3822.0,3822.0,5726.571428571428,5523.428571428572,5934.0,5619.0,5934.0,5616.0,5934.0,5616.0,5934.0,5616.0,5934.0,5616.0
8,3,12.0,18.0,12.0,18.0,1143.4285714285713,1140.0,3712.0,3711.0,5673.428571428572,5520.0,5922.0,5654.0,5922.0,5652.0,5922.0,5652.0,5922.0,5652.0,5922.0,5652.0
8,4,18.0,18.0,18.0,18.0,999.0,1003.0,3566.5714285714284,3567.4285714285716,5675.0,5524.0,5938.0,5664.0,5934.0,5664.0,5934.0,5664.0,5934.0,5664.0,5934.0,5664.0
8,5,12.0,18.0,12.0,18.0,1235.142857142857,1241.142857142857,3807.0,3811.0,5707.714285714285,5520.857142857143,5925.0,5634.0,5922.0,5634.0,5922.0,5634.0,5922.0,5634.0,5922.0,5634.0
9,1,12.0,12.0,12.0,12.0,1010.0,1016.0,3586.285714285714,3588.8571428571427,5682.0,5559.0,5924.571428571428,5700.0,5922.0,5700.0,5922.0,5700.0,5922.0,5700.0,5922.0,5700.0
9,2,12.0,18.0,16.285714285714285,22.285714285714285,1278.0,1284.0,3861.4285714285716,3865.714285714286,5776.0,5586.0,5924.571428571428,5652.0,5922.0,5652.0,5922.0,5652.0,5922.0,5652.0,5922.0,5652.0
9,3,18.0,18.0,18.0,18.0,427.0,426.0,2597.0,2596.0,4765.2,4749.6,5887.0,5651.0,5934.0,5664.0,5934.0,5664.0,5934.0,5664.0,5934.0,5664.0
9,4,18.0,18.0,18.0,18.857142857142858,1147.0,1149.0,3754.285714285714,3732.0,5735.0,5569.0,5936.571428571428,5688.0,5934.0,5688.0,5934.0,5688.0,5934.0,5688.0,5934.0,5688.0
9,5,12.0,18.0,44.57142857142857,50.57142857142857,1769.142857142857,1776.857142857143,4518.857142857143,4508.571428571428,5919.75,5671.5,5934.0,5676.0,5928.0,5676.0,5928.0,5676.0,5928.0,5676.0,5928.0,5676.0
10,1,12.0,12.0,16.285714285714285,17.142857142857142,1180.0,1181.0,3716.5714285714284,3718.285714285714,5349.0,5004.0,5704.285714285715,5028.0,5712.0,5028.0,5712.0,5028.0,5712.0,5028.0,5712.0,5028.0
10,2,18.0,18.0,19.714285714285715,20.571428571428573,1222.0,1224.0,3765.4285714285716,3760.285714285714,5348.0,5019.0,5676.0,5058.0,5676.0,5058.0,5676.0,5058.0,5676.0,5058.0,5676.0,5058.0
10,3,416.1,422.4,5000.7,4655.1,5766.0,5076.0,5766.0,5076.0,5766.0,5076.0,5766.0,5076.0,5766.0,5076.0,5766.0,5076.0,5766.0,5076.0,5766.0,5076.0
10,4,12.0,18.0,12.0,18.0,1050.0,1055.0,3603.4285714285716,3609.4285714285716,5416.0,5153.0,5838.0,5205.0,5886.0,5202.0,5886.0,5202.0,5886.0,5202.0,5886.0,5202.0
10,5,12.0,18.0,12.0,18.0,1036.2857142857142,1040.5714285714287,3587.0,3589.0,5379.428571428572,5087.142857142857,5802.0,5160.0,5838.0,5160.0,5838.0,5160.0,5838.0,5160.0,5838.0,5160.0
11,1,215.0,212.0,4696.0,4687.333333333333,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0,5988.0
11,2,193.33333333333334,199.0,4579.058823529412,4578.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
11,3,211.33333333333334,217.33333333333334,4625.294117647059,4627.411764705882,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
11,4,12.0,12.0,12.0,12.0,12.0,12.0,654.0,655.5,2253.0,2251.5,3820.5,3814.5,5388.0,5385.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
11,5,193.0,198.66666666666666,4578.705882352941,4579.058823529412,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
12,1,470.2857142857143,470.0,4989.0,4608.6,5616.0,4908.0,5616.0,4908.0,5616.0,4908.0,5616.0,4908.0,5616.0,4908.0,5616.0,4908.0,5616.0,4908.0,5616.0,4908.0
12,2,12.0,18.0,12.0,18.0,588.8571428571429,578.5714285714286,2982.0,2970.0,4987.714285714285,4780.285714285715,5586.0,4920.0,5634.0,4920.0,5634.0,4920.0,5634.0,4920.0,5634.0,4920.0
12,3,314.2105263157895,320.8421052631579,4688.0,4448.0,5652.0,5064.0,5652.0,5064.0,5652.0,5064.0,5652.0,5064.0,5652.0,5064.0,5652.0,5064.0,5652.0,5064.0,5652.0,5064.0
12,4,430.2,437.7,4918.421052631579,4565.368421052632,5640.0,4950.0,5640.0,4950.0,5640.0,4950.0,5640.0,4950.0,5640.0,4950.0,5640.0,4950.0,5640.0,4950.0,5640.0,4950.0
12,5,150.0,155.66666666666666,4282.666666666667,4060.0,5634.0,4944.0,5634.0,4944.0,5634.0,4944.0,5634.0,4944.0,5633.333333333333,4944.0,5628.0,4944.0,5628.0,4944.0,5628.0,4944.0
13,1,12.0,12.0,12.0,12.0,870.0,872.5714285714286,3396.0,3396.0,5601.428571428572,5595.428571428572,5958.0,5944.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
13,2,18.0,18.0,18.0,18.0,1051.7142857142858,1052.5714285714287,3593.0,3591.0,5706.0,5699.142857142857,5973.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0
13,3,12.0,18.0,12.0,18.0,1016.0,1024.0,3596.5714285714284,3605.1428571428573,5743.0,5740.0,5962.0,5952.0,5958.0,5952.0,5958.0,5952.0,5958.0,5952.0,5958.0,5952.0
13,4,12.0,12.0,12.0,12.0,699.0,688.0,2817.6,2817.6,4965.0,4963.0,5963.0,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0
13,5,192.0,192.66666666666666,4621.666666666667,4617.666666666667,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0
14,1,12.0,12.0,12.0,12.0,1004.5714285714286,1004.5714285714286,3551.0,3550.0,5686.285714285715,5676.0,5955.0,5943.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
14,2,18.0,18.0,18.0,18.857142857142858,1188.0,1191.0,3777.4285714285716,3777.4285714285716,5818.0,5809.0,5962.285714285715,5948.571428571428,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
14,3,18.0,18.0,33.42857142857143,32.57142857142857,1636.2857142857142,1641.4285714285713,4440.0,4440.0,5952.75,5936.25,5969.142857142857,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0
14,4,12.0,12.0,12.0,12.0,239.0,242.0,2215.0,2218.0,4605.0,4603.0,5935.0,5924.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
14,5,18.0,18.0,18.0,18.0,644.0,641.0,2734.8,2730.0,4916.0,4910.0,5956.0,5938.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
15,1,205.26315789473685,205.26315789473685,4708.666666666667,4704.333333333333,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
15,2,102.3157894736842,102.0,4325.666666666667,4322.0,5958.0,5940.333333333333,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
15,3,18.0,18.0,18.0,18.0,1239.4285714285713,1245.4285714285713,3818.0,3823.0,5775.428571428572,5765.142857142857,5956.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
15,4,18.0,12.0,18.0,12.0,1092.0,1084.2857142857142,3664.0,3655.0,5726.571428571428,5715.428571428572,5949.0,5937.0,5946.0,5934.0,5946.0,5934.0,5946.0,5934.0,5946.0,5934.0
15,5,18.0,18.0,18.0,18.0,1205.142857142857,1204.2857142857142,3780.0,3783.0,5777.142857142857,5768.571428571428,5973.0,5955.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0
16,1,363.9,364.2,5101.2,4965.0,5910.0,5652.0,5910.0,5652.0,5910.0,5652.0,5910.0,5652.0,5910.0,5652.0,5910.0,5652.0,5910.0,5652.0,5910.0,5652.0
16,2,12.0,18.0,12.0,18.0,655.0,660.0,2754.0,2760.0,4934.0,4923.0,5982.0,5964.0,5982.0,5964.0,5982.0,5964.0,5982.0,5964.0,5982.0,5964.0
16,3,18.0,18.0,18.0,18.0,18.0,18.0,410.4,410.4,2073.0,2079.0,3648.0,3652.5,5391.6,5388.0,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0
16,4,232.66666666666666,226.0,4673.294117647059,4663.411764705882,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0,5994.0,5988.0
16,5,12.0,18.0,12.0,18.0,12.0,18.0,585.0,589.5,2163.0,2169.0,3738.0,3742.5,5283.0,5286.0,5994.0,5986.5,5994.0,5988.0,5994.0,5988.0
17,1,12.0,12.0,42.0,42.0,1517.0,1510.0,3906.0,3901.0,5772.0,5719.714285714285,5940.0,5906.0,5940.0,5904.0,5940.0,5904.0,5940.0,5904.0,5940.0,5904.0
17,2,12.0,12.0,12.0,12.0,830.0,831.0,3165.0,3164.0,5370.0,5322.0,5934.0,5904.0,5934.0,5904.0,5934.0,5904.0,5934.0,5904.0,5934.0,5904.0
17,3,12.0,12.0,12.0,12.0,523.0,521.0,2749.0,2749.0,5049.0,5025.0,5934.0,5914.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0
17,4,12.0,12.0,12.0,12.0,1180.2857142857142,1176.857142857143,3754.0,3751.0,5713.714285714285,5653.714285714285,5934.0,5901.0,5934.0,5898.0,5934.0,5898.0,5934.0,5898.0,5934.0,5898.0
17,5,226.0,225.66666666666666,4633.411764705882,4615.764705882353,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0,5934.0,5916.0
18,1,12.0,12.0,12.0,12.0,829.7142857142857,830.5714285714286,3319.0,3317.0,5574.857142857143,5571.428571428572,5958.0,5950.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
18,2,12.0,18.0,12.0,18.0,451.0,460.0,2601.0,2608.0,4813.2,4815.6,5935.0,5924.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
18,3,18.0,18.0,18.0,18.0,436.0,436.0,2616.0,2618.0,4803.6,4806.0,5940.0,5929.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
18,4,18.0,12.0,18.0,12.0,682.0,676.0,2763.6,2755.2,4947.0,4938.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
18,5,12.0,18.0,12.0,18.0,539.0,545.0,2791.0,2800.0,5145.0,5149.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
19,1,182.1,182.1,4742.8421052631575,4741.578947368421,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0,5976.0
19,2,12.0,18.0,12.0,18.0,12.0,18.0,600.0,606.0,2163.0,2166.0,3771.0,3775.5,5344.5,5346.0,5985.0,5985.0,5986.5,5985.0,5982.0,5982.0
19,3,444.3,450.6,5230.736842105263,5232.315789473684,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0
19,4,12.0,12.0,12.0,12.0,654.0,654.0,2749.2,2749.2,4944.0,4932.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0
19,5,12.0,18.0,12.0,18.0,530.0,533.0,2773.0,2776.0,4963.2,4966.8,5962.0,5956.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0,5970.0,5964.0
20,1,12.0,12.0,18.857142857142858,18.857142857142858,1258.0,1257.0,3756.0,3743.1428571428573,5163.0,4824.0,5460.857142857143,4832.571428571428,5484.0,4830.0,5484.0,4830.0,5484.0,4830.0,5484.0,4830.0
20,2,12.0,18.0,12.0,18.0,1043.142857142857,1048.2857142857142,3565.0,3568.0,5071.714285714285,4798.285714285715,5433.0,4842.0,5460.0,4842.0,5460.0,4842.0,5460.0,4842.0,5460.0,4842.0
20,3,179.0,185.0,4338.0,4114.333333333333,5682.0,4944.0,5682.0,4944.0,5682.0,4944.0,5682.0,4944.0,5682.0,4944.0,5682.0,4944.0,5682.0,4944.0,5682.0,4944.0
20,4,12.0,12.0,12.0,12.0,994.0,991.0,3522.8571428571427,3515.1428571428573,5123.0,4826.0,5578.0,4860.0,5640.0,4860.0,5640.0,4860.0,5640.0,4860.0,5640.0,4860.0
20,5,12.0,18.0,12.0,18.0,996.0,996.0,3350.0,3358.0,5058.857142857143,4792.285714285715,5609.0,4866.0,5652.0,4866.0,5652.0,4866.0,5652.0,4866.0,5652.0,4866.0
21,1,12.0,12.0,12.0,12.0,635.0,637.0,2929.0,2929.0,5103.6,5101.2,5950.0,5939.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
21,2,270.94736842105266,276.94736842105266,4848.666666666667,4836.666666666667,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
21,3,12.0,18.0,19.714285714285715,24.857142857142858,1277.0,1283.0,3869.1428571428573,3872.5714285714284,5831.0,5823.0,5949.428571428572,5940.0,5946.0,5940.0,5946.0,5940.0,5946.0,5940.0,5946.0,5940.0
21,4,18.0,18.0,18.0,18.0,1097.142857142857,1096.2857142857142,3649.0,3646.0,5718.0,5706.857142857143,5958.0,5943.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
21,5,12.0,18.0,12.0,18.0,1212.857142857143,1218.857142857143,3785.0,3789.0,5773.714285714285,5767.714285714285,5958.0,5942.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
22,1,277.57894736842104,276.63157894736844,4923.1578947368425,4914.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5946.315789473684,5940.0,5946.0,5940.0,5946.0,5940.0,5946.0,5940.0,5946.0,5940.0
22,2,12.0,18.0,12.0,18.0,438.0,444.0,2609.0,2620.0,4972.0,4980.0,5969.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0
22,3,12.0,18.0,12.0,18.0,722.0,729.0,3265.714285714286,3262.285714285714,5577.0,5574.0,5958.0,5944.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
22,4,18.0,18.0,18.0,18.0,1069.7142857142858,1068.0,3611.0,3607.0,5714.571428571428,5705.142857142857,5961.0,5952.0,5958.0,5952.0,5958.0,5952.0,5958.0,5952.0,5958.0,5952.0
22,5,12.0,24.0,12.0,24.0,511.0,522.0,2731.0,2743.0,4904.4,4915.2,5952.0,5941.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
23,1,12.0,12.0,12.0,12.0,1015.7142857142857,1015.7142857142857,3547.0,3545.0,5670.857142857143,5631.428571428572,5931.0,5913.0,5928.0,5910.0,5928.0,5910.0,5928.0,5910.0,5928.0,5910.0
23,2,12.0,18.0,12.0,18.0,537.0,544.0,2809.0,2813.0,5117.0,5093.0,5934.0,5903.0,5934.0,5904.0,5934.0,5904.0,5934.0,5904.0,5934.0,5904.0
23,3,12.0,18.0,162.75,168.0,2544.75,2550.75,5403.0,5310.75,5943.0,5875.5,5940.0,5880.0,5940.0,5877.0,5940.0,5874.0,5940.0,5874.0,5940.0,5874.0
23,4,12.0,18.0,12.0,18.0,1012.0,1020.0,3596.5714285714284,3605.1428571428573,5711.0,5510.0,5943.0,5631.0,5940.0,5628.0,5940.0,5628.0,5940.0,5628.0,5940.0,5628.0
23,5,12.0,18.0,12.0,18.0,886.2857142857143,892.2857142857143,3416.0,3420.0,5589.428571428572,5439.428571428572,5943.0,5676.0,5940.0,5676.0,5940.0,5676.0,5940.0,5676.0,5940.0,5676.0
24,1,12.0,12.0,12.0,12.0,12.0,12.0,390.0,388.5,1869.0,1863.0,3481.5,3475.5,5053.5,4999.5,5959.5,5955.0,5994.0,6000.0,5994.0,6000.0
24,2,12.0,18.0,26.571428571428573,32.57142857142857,1396.0,1402.0,3999.4285714285716,3998.5714285714284,5895.0,5887.0,5989.714285714285,5982.0,5988.0,5982.0,5988.0,5982.0,5988.0,5982.0,5988.0,5982.0
24,3,18.0,18.0,18.0,18.0,18.0,18.0,508.8,507.6,2211.0,2212.5,3777.0,3780.0,5488.8,5480.4,6006.0,6000.0,6006.0,6000.0,6006.0,6000.0
24,4,18.0,18.0,18.0,18.0,18.0,18.0,441.0,439.5,1959.0,1957.5,3574.5,3571.5,5151.0,5133.0,5994.0,5985.0,6006.0,6000.0,6006.0,6000.0
24,5,229.66666666666666,230.0,4659.529411764706,4658.470588235294,6006.0,6000.0,6006.0,6000.0,6003.529411764706,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
25,1,12.0,12.0,12.0,12.0,1042.2857142857142,1039.7142857142858,3593.0,3588.0,5694.0,5688.0,5952.0,5943.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0,5952.0,5940.0
25,2,12.0,18.0,12.0,18.0,921.4285714285714,931.7142857142857,3447.0,3454.0,5632.285714285715,5633.142857142857,5958.0,5949.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0,5958.0,5946.0
25,3,18.0,18.0,18.0,18.0,1185.4285714285713,1187.142857142857,3769.0,3770.0,5767.714285714285,5760.0,5961.0,5952.0,5958.0,5952.0,5958.0,5952.0,5958.0,5952.0,5958.0,5952.0
25,4,329.36842105263156,329.05263157894734,5017.578947368421,5008.105263157895,5970.0,5952.0,5970.0,5952.0,5970.0,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0,5964.0,5952.0
25,5,12.0,18.0,12.0,18.0,990.0,996.8571428571429,3548.0,3551.0,5693.142857142857,5688.0,5958.0,5943.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
26,1,12.0,12.0,12.0,12.0,843.0,840.0,3432.8571428571427,3427.714285714286,5658.0,5646.0,5950.0,5932.0,5946.0,5928.0,5946.0,5928.0,5946.0,5928.0,5946.0,5928.0
26,2,225.33333333333334,226.0,4719.0,4713.666666666667,5952.0,5940.0,5952.0,5935.333333333333,5952.0,5934.0,5952.0,5934.0,5952.0,5934.0,5952.0,5934.0,5952.0,5934.0,5952.0,5934.0
26,3,18.0,18.0,18.0,18.0,1177.7142857142858,1181.142857142857,3758.0,3763.0,5770.285714285715,5758.285714285715,5961.0,5943.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0,5958.0,5940.0
26,4,12.0,18.0,12.857142857142858,18.857142857142858,1073.0,1079.0,3660.8571428571427,3666.0,5775.0,5766.0,5948.571428571428,5930.571428571428,5946.0,5928.0,5946.0,5928.0,5946.0,5928.0,5946.0,5928.0
