1,1,107.0,0.0,5.0,139.0,0.0,26.0,37.0,33.0,0.0,1.0,14.0,10.0,0.0,28.0,87.0,0.0,0.0,0.0,13.0,0.0,0.0,108.0,0.0,14.0,0.0,2.0,26.0,82.0,0.0,97.0,0.0,5.0,28.0,7.0,0.0,0.0,0.0,9.0,57.0,46.0,0.0,1.0,0.0,1.0,4.0,23.0,0.0,23.0,15.0,22.0,1.0,0.0,84.0,4.0,0.0,0.0,185.0,78.0,112.0,10.0,48.0,1.0,0.0,15.0,2.0,31.0,2.0,0.0,4.0,0.0,82.0,0.0,0.0,0.0,14.0,20.0,27.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,97.0,25.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,35.0,0.0,103.0,110.0,16.0,29.0,0.0,0.0,36.0,0.0,1.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,43.0,2.0,0.0,0.0,84.0,0.0,1.0,0.0,72.0,28.0,0.0,97.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,17.0,0.0,0.0,46.0,0.0,0.0,2.0,24.0,0.0,0.0,18.0,0.0,13.0,1.0,0.0,22.0,18.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,30.0,0.0,15.0,3.0,0.0,0.0,1.0,40.0,26.0,2.0,0.0,0.0,21.0,21.0,6.0,1.0,0.0,11.0,1.0,0.0,4.0,0.0,39.0,0.0,0.0,28.0,42.0,19.0,1.0,72.0,12.0,0.0,0.0,14.0,0.0,38.0
1,2,8.0,4.0,2.0,77.0,0.0,0.0,8.0,14.0,0.0,0.0,41.0,11.0,0.0,61.0,43.0,0.0,7.0,0.0,0.0,0.0,0.0,121.0,1.0,7.0,0.0,2.0,3.0,26.0,0.0,37.0,5.0,22.0,2.0,0.0,4.0,10.0,0.0,8.0,0.0,7.0,42.0,1.0,0.0,4.0,5.0,3.0,0.0,100.0,70.0,0.0,86.0,0.0,1.0,140.0,0.0,36.0,56.0,3.0,30.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,16.0,18.0,8.0,4.0,8.0,80.0,17.0,0.0,43.0,5.0,0.0,0.0,0.0,54.0,0.0,27.0,34.0,23.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,123.0,93.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,0.0,4.0,151.0,0.0,32.0,5.0,0.0,0.0,12.0,0.0,23.0,252.0,15.0,3.0,23.0,67.0,1.0,0.0,2.0,0.0,112.0,50.0,0.0,3.0,0.0,84.0,11.0,27.0,49.0,0.0,21.0,7.0,0.0,17.0,2.0,0.0,57.0,171.0,2.0,2.0,16.0,3.0,0.0,78.0,0.0,21.0,7.0,1.0,30.0,0.0,9.0,24.0,6.0,16.0,4.0,2.0,0.0,87.0,8.0,0.0,1.0,117.0,40.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,84.0,76.0,0.0,0.0,37.0,31.0,105.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,64.0,27.0,0.0,269.0,0.0,0.0,11.0,8.0,0.0,7.0
1,3,66.0,2.0,3.0,157.0,0.0,0.0,60.0,67.0,0.0,7.0,53.0,105.0,0.0,4.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,126.0,0.0,2.0,0.0,0.0,18.0,18.0,0.0,3.0,3.0,7.0,15.0,1.0,0.0,43.0,0.0,1.0,14.0,0.0,40.0,0.0,0.0,14.0,1.0,4.0,0.0,157.0,31.0,0.0,42.0,0.0,0.0,16.0,0.0,2.0,2.0,30.0,0.0,28.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,13.0,2.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,83.0,11.0,0.0,0.0,0.0,0.0,0.0,51.0,32.0,22.0,0.0,26.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,130.0,215.0,0.0,5.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,31.0,5.0,6.0,0.0,0.0,4.0,1.0,84.0,31.0,13.0,16.0,0.0,8.0,0.0,0.0,0.0,55.0,100.0,0.0,1.0,0.0,101.0,3.0,60.0,7.0,0.0,0.0,0.0,0.0,17.0,71.0,0.0,49.0,44.0,0.0,2.0,10.0,60.0,0.0,6.0,21.0,32.0,0.0,22.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,16.0,0.0,0.0,2.0,52.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,11.0,42.0,35.0,0.0,0.0,0.0,6.0,11.0,0.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,23.0,6.0,0.0,90.0,5.0,0.0,4.0,0.0,0.0,0.0
1,4,22.0,0.0,42.0,162.0,0.0,11.0,78.0,101.0,0.0,4.0,32.0,2.0,0.0,33.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,1.0,1.0,44.0,3.0,0.0,6.0,0.0,6.0,53.0,5.0,0.0,0.0,0.0,0.0,88.0,0.0,30.0,2.0,0.0,14.0,0.0,82.0,0.0,124.0,0.0,8.0,1.0,0.0,22.0,9.0,0.0,1.0,1.0,30.0,54.0,2.0,0.0,3.0,0.0,27.0,0.0,3.0,0.0,4.0,75.0,0.0,57.0,2.0,0.0,2.0,1.0,0.0,179.0,17.0,0.0,0.0,0.0,1.0,0.0,60.0,71.0,3.0,0.0,6.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,112.0,63.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,68.0,0.0,0.0,125.0,60.0,12.0,0.0,0.0,9.0,0.0,7.0,167.0,4.0,1.0,15.0,0.0,44.0,0.0,0.0,0.0,85.0,128.0,0.0,15.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,9.0,71.0,69.0,0.0,0.0,12.0,0.0,26.0,1.0,3.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,32.0,10.0,0.0,0.0,0.0,1.0,0.0,48.0,1.0,12.0,2.0,32.0,4.0,0.0,0.0,0.0,14.0,0.0,71.0,3.0,37.0,4.0,54.0,0.0,40.0,45.0,61.0,0.0,142.0,1.0,0.0,0.0,0.0,0.0,8.0
1,5,8.0,66.0,13.0,166.0,0.0,0.0,39.0,44.0,2.0,0.0,6.0,98.0,0.0,29.0,50.0,0.0,13.0,0.0,6.0,0.0,85.0,82.0,5.0,0.0,0.0,8.0,16.0,1.0,0.0,87.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,16.0,9.0,54.0,55.0,5.0,0.0,10.0,46.0,3.0,0.0,91.0,2.0,21.0,13.0,0.0,11.0,44.0,0.0,38.0,122.0,23.0,0.0,56.0,16.0,0.0,0.0,0.0,1.0,5.0,3.0,3.0,63.0,3.0,0.0,0.0,4.0,0.0,6.0,2.0,45.0,0.0,0.0,0.0,0.0,44.0,0.0,60.0,30.0,21.0,0.0,19.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,71.0,164.0,10.0,14.0,1.0,0.0,63.0,9.0,2.0,5.0,5.0,79.0,0.0,33.0,24.0,0.0,0.0,64.0,0.0,0.0,92.0,37.0,2.0,81.0,12.0,6.0,0.0,0.0,0.0,63.0,172.0,0.0,0.0,29.0,80.0,77.0,34.0,16.0,0.0,27.0,34.0,0.0,1.0,8.0,0.0,10.0,52.0,0.0,17.0,1.0,40.0,0.0,0.0,0.0,43.0,0.0,18.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,75.0,0.0,0.0,0.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,50.0,38.0,0.0,0.0,0.0,32.0,36.0,0.0,3.0,0.0,9.0,0.0,4.0,0.0,6.0,55.0,0.0,19.0,34.0,9.0,0.0,6.0,1.0,14.0
2,1,79.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,52.0,0.0,3.0,0.0,17.0,0.0,0.0,181.0,0.0,2.0,4.0,0.0,20.0,0.0,0.0,0.0,1.0,7.0,77.0,1.0,0.0,25.0,0.0,0.0,0.0,9.0,32.0,0.0,32.0,0.0,80.0,43.0,1.0,37.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,66.0,0.0,0.0,0.0,76.0,13.0,0.0,2.0,28.0,0.0,30.0,0.0,0.0,4.0,0.0,62.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,66.0,88.0,0.0,8.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,117.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,73.0,0.0,11.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,53.0,0.0,122.0,0.0,2.0,0.0,0.0,0.0,153.0,0.0,0.0,50.0,0.0,0.0,3.0,0.0,5.0,0.0,85.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,8.0,37.0,0.0,0.0,5.0,76.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,66.0,84.0,19.0,17.0,33.0,94.0,2.0,0.0,0.0,5.0,0.0,0.0,224.0,0.0,1.0,3.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0
2,2,36.0,26.0,0.0,2.0,0.0,25.0,3.0,0.0,0.0,83.0,7.0,1.0,36.0,1.0,2.0,0.0,0.0,0.0,71.0,0.0,0.0,97.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,26.0,0.0,0.0,34.0,0.0,0.0,16.0,1.0,0.0,58.0,0.0,14.0,4.0,0.0,43.0,18.0,0.0,68.0,0.0,1.0,1.0,0.0,0.0,8.0,48.0,25.0,6.0,81.0,3.0,0.0,21.0,33.0,55.0,44.0,18.0,7.0,0.0,58.0,0.0,0.0,23.0,0.0,2.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,63.0,40.0,2.0,1.0,0.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,4.0,0.0,10.0,15.0,0.0,0.0,0.0,71.0,11.0,4.0,6.0,0.0,79.0,0.0,0.0,3.0,0.0,0.0,124.0,1.0,4.0,7.0,0.0,0.0,8.0,0.0,20.0,0.0,30.0,0.0,0.0,0.0,1.0,6.0,128.0,7.0,0.0,0.0,26.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,94.0,4.0,0.0,2.0,89.0,13.0,0.0,0.0,2.0,1.0,0.0,45.0,0.0,26.0,10.0,4.0,0.0,6.0,21.0,0.0,0.0,33.0,0.0,0.0,0.0,61.0,0.0,0.0
2,3,7.0,4.0,20.0,0.0,0.0,42.0,12.0,11.0,0.0,64.0,5.0,24.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,25.0,2.0,0.0,0.0,120.0,1.0,3.0,5.0,5.0,0.0,0.0,79.0,65.0,0.0,68.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,36.0,0.0,0.0,16.0,0.0,2.0,19.0,80.0,0.0,0.0,0.0,34.0,5.0,29.0,0.0,0.0,37.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,7.0,0.0,12.0,68.0,57.0,38.0,8.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,2.0,51.0,0.0,5.0,0.0,0.0,0.0,35.0,6.0,0.0,60.0,86.0,0.0,38.0,0.0,16.0,0.0,0.0,0.0,17.0,0.0,66.0,0.0,0.0,49.0,0.0,61.0,5.0,55.0,0.0,1.0,110.0,18.0,5.0,0.0,9.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,86.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0,72.0,0.0,0.0,1.0,0.0,94.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,151.0,57.0,0.0,28.0,17.0,0.0,0.0,1.0,1.0,0.0
2,4,15.0,16.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,70.0,1.0,48.0,1.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,11.0,18.0,0.0,81.0,0.0,1.0,6.0,1.0,2.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,61.0,0.0,26.0,7.0,4.0,0.0,0.0,84.0,68.0,0.0,47.0,0.0,0.0,63.0,0.0,0.0,46.0,5.0,0.0,1.0,35.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,73.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,2.0,0.0,2.0,8.0,3.0,52.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11.0,0.0,65.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,8.0,0.0,120.0,73.0,2.0,6.0,1.0,71.0,2.0,81.0,0.0,26.0,0.0,15.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,55.0,53.0,29.0,102.0,0.0,2.0,27.0,0.0,137.0,15.0,0.0,0.0,6.0,0.0,0.0,1.0,8.0,116.0,84.0,0.0,73.0,0.0,0.0,0.0,14.0,0.0,0.0
2,5,12.0,1.0,2.0,1.0,0.0,0.0,3.0,25.0,4.0,1.0,13.0,33.0,0.0,7.0,112.0,3.0,28.0,0.0,0.0,0.0,0.0,163.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,63.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,12.0,4.0,4.0,0.0,18.0,0.0,0.0,1.0,23.0,64.0,70.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,33.0,0.0,78.0,4.0,0.0,0.0,0.0,25.0,0.0,3.0,14.0,0.0,21.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,86.0,0.0,76.0,0.0,15.0,11.0,0.0,0.0,63.0,0.0,7.0,21.0,34.0,2.0,0.0,12.0,49.0,1.0,0.0,29.0,0.0,0.0,9.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,36.0,0.0,1.0,0.0,0.0,33.0,4.0,49.0,0.0,87.0,1.0,7.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,5.0,0.0,112.0,4.0,1.0,1.0,0.0,0.0,51.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,131.0,0.0,0.0,0.0,0.0,18.0,73.0,11.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,25.0,46.0,0.0,0.0,0.0,37.0,0.0,0.0,10.0,60.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
