light_brown_glass,-6.714921433796353,2.793110014575992,3.344899131376066,2.1112363004907677,0.948544652255153
light_brown_glass,27.578923879662945,14.405407624859194,-2.7245596770418627,-1.7078334927269294,4.441174464329755
light_brown_glass,-6.362791060202374,3.010121598782692,2.886290429551969,-0.8135240591536348,0.8004200447238738
light_brown_glass,-4.443628150956981,-0.6214336422579465,-0.17537492034085544,-1.2420607176226477,2.1123888287356656
light_brown_glass,-6.223618932492144,1.2993976218685293,1.287534456707659,-1.172724649838429,0.3496481760387463
light_brown_glass,-4.103128053570947,0.5502637509885362,0.45166534898466804,0.13236766586999654,-1.0383160255765405
light_brown_glass,-6.445638043885792,1.7220740974929252,1.6543600440053623,-5.1009043138557715,0.9419250779154739
light_brown_glass,-5.123555859500683,-0.0047503570759949085,-3.3978264750766978,1.0236498791728046,0.2974264904346391
light_brown_glass,-4.8084559778831615,0.08941574130765853,-2.595587030611657,-2.828962987083236,1.415258174326415
light_brown_glass,-5.083344300858801,-3.2908095638290096,-2.645856698704904,3.260583368252285,5.141437801473173
light_brown_rice,-6.142410034947728,2.5531735446113455,2.1624577589779763,2.213095364364961,0.8500497426052016
light_brown_rice,-6.107247111314986,-3.2404966791346985,0.42519092549543824,4.320238344387213,1.6171156893806824
light_brown_rice,-9.030112914008171,2.883966068971393,4.377379848069525,-5.054201264603717,2.4603340636728275
light_brown_rice,-4.835956017783012,1.1729328883686616,-0.0485502592601163,-2.5686138267970717,1.8897630264858047
light_brown_rice,-5.236631585933734,2.815661000535286,0.9895325590461395,-0.8997339516009831,0.014922161662526301
light_brown_rice,-3.9755375650035116,1.0435954907614384,-0.018143597516570006,-0.19752499267827106,-1.3346107679254626
light_brown_rice,-3.852923441063528,1.373490952276894,0.08621449061843107,-2.1448636485263712,-0.2322162233596293
light_brown_rice,-5.540281741677915,-1.8075543227249087,-1.129028398801965,5.464816133446161,1.502456199011414
light_brown_rice,-3.766571915104069,0.7954001090621973,-3.4766407171570077,-0.12391779390150645,-0.049904919421782074
light_brown_rice,-6.650174869210768,0.5892598888841851,-1.560744067393143,0.10995248755698339,2.8679106857612484
